Name,Sector,Longitude,Latitude,State
Louisiana State University-Alexandria,"Public, 4-year or above",-92.41440899999999,31.178615999999998,LA
Louisiana State University-Eunice,"Public, 2-year",-92.434523,30.473291999999997,LA
Louisiana State University-Shreveport,"Public, 4-year or above",-93.70561,32.428465,LA
Louisiana Tech University,"Public, 4-year or above",-92.649963,32.528296999999995,LA
Louisville Presbyterian Theological Seminary,"Private not-for-profit, 4-year or above",-85.68641099999999,38.237056,KY
Lourdes University,"Private not-for-profit, 4-year or above",-83.706108,41.710009,OH
Lower Columbia College,"Public, 2-year",-122.935928,46.142140000000005,WA
Loyola Marymount University,"Private not-for-profit, 4-year or above",-118.41574399999999,33.97085,CA
Loyola University Chicago,"Private not-for-profit, 4-year or above",-87.65687199999999,42.000765,IL
Loyola University Maryland,"Private not-for-profit, 4-year or above",-76.621872,39.346358,MD
Loyola University New Orleans,"Private not-for-profit, 4-year or above",-90.120417,29.936140999999996,LA
Lubbock Christian University,"Private not-for-profit, 4-year or above",-101.934426,33.575973,TX
Luna Community College,"Public, 2-year",-105.25086499999999,35.616303,NM
Lurleen B Wallace Community College,"Public, 2-year",-86.452262,31.322946999999996,AL
Luther College,"Private not-for-profit, 4-year or above",-91.802809,43.312304,IA
Luther Rice College & Seminary,"Private not-for-profit, 4-year or above",-84.12317900000001,33.698126,GA
Luther Seminary,"Private not-for-profit, 4-year or above",-93.196422,44.984629,MN
Lutheran School of Theology at Chicago,"Private not-for-profit, 4-year or above",-87.598978,41.795629999999996,IL
Luzerne County Community College,"Public, 2-year",-75.991095,41.194728000000005,PA
Lycoming College,"Private not-for-profit, 4-year or above",-77.0,41.24666,PA
Lynchburg College,"Private not-for-profit, 4-year or above",-79.181653,37.399774,VA
Lyndon State College,"Public, 4-year or above",-72.024955,44.534525,VT
Lynn University,"Private not-for-profit, 4-year or above",-80.12280600000001,26.385984999999998,FL
Lyon College,"Private not-for-profit, 4-year or above",-91.625354,35.777619,AR
Macalester College,"Private not-for-profit, 4-year or above",-93.168053,44.938565000000004,MN
MacCormac College,"Private not-for-profit, 2-year",-87.626657,41.881898,IL
Machzikei Hadath Rabbinical College,"Private not-for-profit, 4-year or above",-73.988378,40.627937,NY
MacMurray College,"Private not-for-profit, 4-year or above",-90.223986,39.730918,IL
Macomb Community College,"Public, 2-year",-82.97237700000001,42.505990000000004,MI
Madison Adult Career Center,"Public, 2-year",-82.460912,40.774328000000004,OH
Madison Area Technical College,"Public, 4-year or above",-89.32792099999999,43.121829999999996,WI
Madisonville Community College,"Public, 2-year",-87.512137,37.362660999999996,KY
Madonna University,"Private not-for-profit, 4-year or above",-83.40472199999999,42.384322999999995,MI
Maharishi University of Management,"Private not-for-profit, 4-year or above",-91.96730600000001,41.017781,IA
Maine College of Art,"Private not-for-profit, 4-year or above",-70.261015,43.655743,ME
Maine College of Health Professions,"Private not-for-profit, 2-year",-70.21732,44.100458,ME
Maine Maritime Academy,"Public, 4-year or above",-68.80434699999999,44.389654,ME
Malone University,"Private not-for-profit, 4-year or above",-81.376863,40.825662,OH
Manatee Technical College,"Public, 2-year",-82.481088,27.447894,FL
Manchester Community College,"Public, 2-year",-72.561939,41.761625,CT
Manchester Community College,"Public, 2-year",-71.48353399999999,43.019822999999995,NH
Manchester University,"Private not-for-profit, 4-year or above",-85.76264300000001,41.010549,IN
Manhattan Area Technical College,"Public, 2-year",-96.615672,39.197774,KS
Manhattan Christian College,"Private not-for-profit, 4-year or above",-96.57938299999999,39.184806,KS
Manhattan College,"Private not-for-profit, 4-year or above",-73.901893,40.889756,NY
Manhattan School of Music,"Private not-for-profit, 4-year or above",-73.961334,40.812312,NY
Manhattanville College,"Private not-for-profit, 4-year or above",-73.715645,41.032187,NY
Manor College,"Private not-for-profit, 2-year",-75.104786,40.087140000000005,PA
Mansfield University of Pennsylvania,"Public, 4-year or above",-77.073901,41.807466999999995,PA
Maple Springs Baptist Bible College and Seminary,"Private not-for-profit, 4-year or above",-76.942465,38.863479999999996,MD
Maranatha Baptist University,"Private not-for-profit, 4-year or above",-88.737016,43.195013,WI
Margaret H Rollins School of Nursing at Beebe Medical Center,"Private not-for-profit, 2-year",-75.142864,38.771565,DE
Maria College of Albany,"Private not-for-profit, 4-year or above",-73.806287,42.657789,NY
Marian University,"Private not-for-profit, 4-year or above",-86.20264300000001,39.813233000000004,IN
Marian University,"Private not-for-profit, 4-year or above",-88.420638,43.777411,WI
Marietta College,"Private not-for-profit, 4-year or above",-81.45004499999999,39.41668,OH
Marion Military Institute,"Public, 2-year",-87.322041,32.623734000000006,AL
Marion Technical College,"Public, 2-year",-83.089156,40.577017,OH
Marion Technical College,"Public, 2-year",-82.14787700000001,29.178271000000002,FL
Marist College,"Private not-for-profit, 4-year or above",-73.935484,41.720937,NY
Marlboro College,"Private not-for-profit, 4-year or above",-72.736552,42.839603000000004,VT
Marlboro College Graduate & Professional Studies,"Private not-for-profit, 4-year or above",-72.725583,42.840495000000004,VT
Marquette University,"Private not-for-profit, 4-year or above",-87.927961,43.03903,WI
Mars Hill University,"Private not-for-profit, 4-year or above",-82.551827,35.82752,NC
Marshall B Ketchum University,"Private not-for-profit, 4-year or above",-117.886229,33.889348,CA
Marshall University,"Public, 4-year or above",-82.42896400000001,38.422482,WV
Marshalltown Community College,"Public, 2-year",-92.90941099999999,42.00065,IA
Martin Community College,"Public, 2-year",-77.094913,35.836304,NC
Martin Luther College,"Private not-for-profit, 4-year or above",-94.472326,44.30526,MN
Martin Methodist College,"Private not-for-profit, 4-year or above",-87.035661,35.201019,TN
Martin University,"Private not-for-profit, 4-year or above",-86.103953,39.798144,IN
Mary Baldwin University,"Private not-for-profit, 4-year or above",-79.069273,38.153884000000005,VA
Marygrove College,"Private not-for-profit, 4-year or above",-83.15410899999999,42.414415000000005,MI
Maryland Institute College of Art,"Private not-for-profit, 4-year or above",-76.621033,39.308792,MD
Maryland University of Integrative Health,"Private not-for-profit, 4-year or above",-76.888025,39.165872,MD
Marylhurst University,"Private not-for-profit, 4-year or above",-122.648645,45.398436,OR
Marymount California University,"Private not-for-profit, 4-year or above",-118.333371,33.734887,CA
Marymount Manhattan College,"Private not-for-profit, 4-year or above",-73.959767,40.768786999999996,NY
Marymount University,"Private not-for-profit, 4-year or above",-77.128785,38.905561999999996,VA
Maryville College,"Private not-for-profit, 4-year or above",-83.963853,35.751969,TN
Maryville University of Saint Louis,"Private not-for-profit, 4-year or above",-90.50599799999999,38.644774,MO
Marywood University,"Private not-for-profit, 4-year or above",-75.634142,41.434587,PA
Massachusetts Bay Community College,"Public, 2-year",-71.264004,42.312697,MA
Massachusetts College of Art and Design,"Public, 4-year or above",-71.099275,42.336861999999996,MA
Massachusetts College of Liberal Arts,"Public, 4-year or above",-73.102817,42.691361,MA
Massachusetts General Hospital Dietetic Internship,"Private not-for-profit, 4-year or above",-71.068939,42.362612,MA
Massachusetts Institute of Technology,"Private not-for-profit, 4-year or above",-71.092115,42.360095,MA
Massachusetts Maritime Academy,"Public, 4-year or above",-70.624084,41.739072,MA
Massachusetts School of Law,"Private not-for-profit, 4-year or above",-71.19954,42.682106,MA
Massasoit Community College,"Public, 2-year",-70.989799,42.075070000000004,MA
Mayland Community College,"Public, 2-year",-82.016988,35.934475,NC
Mayo Clinic Graduate School of Biomedical Sciences,"Private not-for-profit, 4-year or above",-92.466494,44.022290000000005,MN
Mayo Clinic School of Health Sciences,"Private not-for-profit, 4-year or above",-92.466656,44.022784,MN
Mayo Clinic School of Medicine,"Private not-for-profit, 4-year or above",-92.46642800000001,44.02215,MN
Maysville Community and Technical College,"Public, 2-year",-83.806786,38.626607,KY
Mayville State University,"Public, 4-year or above",-97.322554,47.505415,ND
McCormick Theological Seminary,"Private not-for-profit, 4-year or above",-87.598511,41.795970000000004,IL
McDaniel College,"Private not-for-profit, 4-year or above",-77.001992,39.584231,MD
McDowell Technical Community College,"Public, 2-year",-81.96208,35.656254,NC
McHenry County College,"Public, 2-year",-88.36895600000001,42.259111,IL
McKendree University,"Private not-for-profit, 4-year or above",-89.816822,38.608154,IL
McLennan Community College,"Public, 2-year",-97.171228,31.589470000000002,TX
McMurry University,"Private not-for-profit, 4-year or above",-99.74868199999999,32.429776000000004,TX
McNeese State University,"Public, 4-year or above",-93.21722199999999,30.178187,LA
McPherson College,"Private not-for-profit, 4-year or above",-97.642996,38.371421999999995,KS
MCPHS University,"Private not-for-profit, 4-year or above",-71.101244,42.336825,MA
Meadville Lombard Theological School,"Private not-for-profit, 4-year or above",-87.624619,41.874027000000005,IL
Mechon L'hoyroa,"Private not-for-profit, 4-year or above",-74.058177,41.117028999999995,NY
Medaille College,"Private not-for-profit, 4-year or above",-78.855941,42.92856,NY
Medical College of Wisconsin,"Private not-for-profit, 4-year or above",-88.022674,43.044527,WI
Medical University of South Carolina,"Public, 4-year or above",-79.947158,32.784363,SC
Meharry Medical College,"Private not-for-profit, 4-year or above",-86.80737099999999,36.165458,TN
Memorial College of Nursing,"Private not-for-profit, 2-year",-73.747618,42.673486,NY
Memorial Hospital School of Radiation Therapy Technology,"Private not-for-profit, 2-year",-73.95614300000001,40.764128,NY
Memphis College of Art,"Private not-for-profit, 4-year or above",-89.993707,35.145874,TN
Memphis Theological Seminary,"Private not-for-profit, 4-year or above",-89.982653,35.133109999999995,TN
Mendocino College,"Public, 2-year",-123.22880900000001,39.188989,CA
Menlo College,"Private not-for-profit, 4-year or above",-122.190797,37.453475,CA
Merced College,"Public, 2-year",-120.47646399999999,37.3353,CA
Mercer County Community College,"Public, 2-year",-74.650719,40.254397999999995,NJ
Mercer County Technical Education Center,"Public, 2-year",-81.104647,37.360023999999996,WV
Mercer University,"Private not-for-profit, 4-year or above",-83.64829499999999,32.831787,GA
Mercy College,"Private not-for-profit, 4-year or above",-73.874447,41.021626,NY
Mercy College of Health Sciences,"Private not-for-profit, 4-year or above",-93.626238,41.594559000000004,IA
Mercy College of Ohio,"Private not-for-profit, 4-year or above",-83.552538,41.658319,OH
Mercy Hospital School of Nursing,"Private not-for-profit, 2-year",-79.98644499999999,40.435584000000006,PA
Mercy-St Luke's School of Radiologic Technology,"Private not-for-profit, 2-year",-91.660609,41.985552,IA
Mercyhurst University,"Private not-for-profit, 4-year or above",-80.053412,42.105779999999996,PA
Mercyhurst University-North East Campus,"Private not-for-profit, 2-year",-79.83574499999999,42.219677000000004,PA
Meredith College,"Private not-for-profit, 4-year or above",-78.689995,35.799351,NC
Meridian Community College,"Public, 2-year",-88.732823,32.367354999999996,MS
Meridian Technology Center,"Public, 2-year",-97.108414,36.106981,OK
Merkaz Bnos-Business School,"Private not-for-profit, 2-year",-73.997176,40.601511,NY
Merrimack College,"Private not-for-profit, 4-year or above",-71.124216,42.668352,MA
Merritt College,"Public, 2-year",-122.16733500000001,37.789088,CA
Mesa Community College,"Public, 2-year",-111.871255,33.390322999999995,AZ
Mesabi Range College,"Public, 2-year",-92.549092,47.524561,MN
Mesalands Community College,"Public, 2-year",-103.736303,35.170332,NM
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,"Private not-for-profit, 4-year or above",-73.979327,40.635236,NY
Mesivta Torah Vodaath Rabbinical Seminary,"Private not-for-profit, 4-year or above",-73.96939499999999,40.6382,NY
Mesivtha Tifereth Jerusalem of America,"Private not-for-profit, 4-year or above",-73.991271,40.713812,NY
Messenger College,"Private not-for-profit, 4-year or above",-97.100318,32.831171999999995,TX
Messiah College,"Private not-for-profit, 4-year or above",-76.98826899999999,40.156579,PA
Methodist College,"Private not-for-profit, 4-year or above",-89.682864,40.7804,IL
Methodist Theological School in Ohio,"Private not-for-profit, 4-year or above",-83.060146,40.253643,OH
Methodist University,"Private not-for-profit, 4-year or above",-78.874426,35.135058,NC
Metro Technology Centers,"Public, 2-year",-97.47818199999999,35.512549,OK
Metropolitan College of New York,"Private not-for-profit, 4-year or above",-74.014702,40.708706,NY
Metropolitan Community College Area,"Public, 2-year",-95.957829,41.310451,NE
Metropolitan Community College-Kansas City,"Public, 2-year",-94.58966,39.068668,MO
Metropolitan State University,"Public, 4-year or above",-93.074361,44.957256,MN
Metropolitan State University of Denver,"Public, 4-year or above",-105.00504,39.744202,CO
MGH Institute of Health Professions,"Private not-for-profit, 4-year or above",-71.054002,42.375018,MA
Miami Dade College,"Public, 4-year or above",-80.19085600000001,25.777717000000003,FL
Miami Lakes Educational Center and Technical College,"Public, 2-year",-80.29513,25.916128,FL
Miami University-Hamilton,"Public, 4-year or above",-84.563385,39.377448,OH
Miami University-Middletown,"Public, 4-year or above",-84.35724,39.523776,OH
Miami University-Oxford,"Public, 4-year or above",-84.732954,39.507757,OH
Michigan Barber School Inc,"Private not-for-profit, 2-year",-83.128883,42.365023,MI
Michigan School of Professional Psychology,"Private not-for-profit, 4-year or above",-83.359575,42.491427,MI
Michigan State University,"Public, 4-year or above",-84.476111,42.73212,MI
Michigan State University-College of Law,"Private not-for-profit, 4-year or above",-84.47352,42.725733,MI
Michigan Technological University,"Public, 4-year or above",-88.54809200000001,47.11866,MI
Mid Michigan Community College,"Public, 2-year",-84.763715,43.969586,MI
Mid-America Christian University,"Private not-for-profit, 4-year or above",-97.57829699999999,35.347784999999995,OK
Mid-America College of Funeral Service,"Private not-for-profit, 4-year or above",-85.74469599999999,38.312090000000005,IN
Mid-Atlantic Christian University,"Private not-for-profit, 4-year or above",-76.217139,36.304673,NC
Mid-Plains Community College,"Public, 2-year",-100.748417,41.110428999999996,NE
Mid-South Christian College,"Private not-for-profit, 4-year or above",-89.911799,35.064172,TN
Mid-State Technical College,"Public, 2-year",-89.783785,44.391090999999996,WI
MidAmerica Nazarene University,"Private not-for-profit, 4-year or above",-94.781635,38.875615,KS
Middle Georgia State University,"Public, 4-year or above",-83.732058,32.808091999999995,GA
Middle Tennessee School of Anesthesia Inc,"Private not-for-profit, 4-year or above",-86.683396,36.252997,TN
Middle Tennessee State University,"Public, 4-year or above",-86.360618,35.848005,TN
Middlebury College,"Private not-for-profit, 4-year or above",-73.176068,44.009116999999996,VT
Middlebury Institute of International Studies at Monterey,"Private not-for-profit, 4-year or above",-121.897325,36.599736,CA
Middlesex Community College,"Public, 2-year",-72.611838,41.539516,CT
Middlesex Community College,"Public, 2-year",-71.27493100000001,42.524328000000004,MA
Middlesex County College,"Public, 2-year",-74.36654399999999,40.504728,NJ
Midland College,"Public, 4-year or above",-102.106153,32.029646,TX
Midland University,"Private not-for-profit, 4-year or above",-96.488008,41.43674,NE
Midlands Technical College,"Public, 2-year",-81.11576099999999,33.949325,SC
Midway University,"Private not-for-profit, 4-year or above",-84.67814200000001,38.146126,KY
Midwestern Baptist Theological Seminary,"Private not-for-profit, 4-year or above",-94.573185,39.185691,MO
Midwestern State University,"Public, 4-year or above",-98.519386,33.874809,TX
Midwestern University-Downers Grove,"Private not-for-profit, 4-year or above",-87.99834200000001,41.828115000000004,IL
Midwestern University-Glendale,"Private not-for-profit, 4-year or above",-112.183633,33.663853,AZ
Midwives College of Utah,"Private not-for-profit, 4-year or above",-111.85703600000001,40.71089,UT
Miles College,"Private not-for-profit, 4-year or above",-86.908751,33.482442,AL
Miles Community College,"Public, 2-year",-105.82652399999999,46.40526,MT
Millersville University of Pennsylvania,"Public, 4-year or above",-76.357381,40.000337,PA
Milligan College,"Private not-for-profit, 4-year or above",-82.29406999999999,36.300146999999996,TN
Millikin University,"Private not-for-profit, 4-year or above",-88.976298,39.842612,IL
Mills College,"Private not-for-profit, 4-year or above",-122.182294,37.781425,CA
Millsaps College,"Private not-for-profit, 4-year or above",-90.179957,32.322746,MS
Milwaukee Area Technical College,"Public, 2-year",-87.92081800000001,43.04359,WI
Milwaukee Institute of Art & Design,"Private not-for-profit, 4-year or above",-87.907925,43.030916999999995,WI
Milwaukee School of Engineering,"Private not-for-profit, 4-year or above",-87.907691,43.045364,WI
Mineral Area College,"Public, 2-year",-90.481847,37.845199,MO
Minneapolis College of Art and Design,"Private not-for-profit, 4-year or above",-93.27470500000001,44.956988,MN
Minneapolis Community and Technical College,"Public, 2-year",-93.28450699999999,44.972679,MN
Minnesota State College Southeast,"Public, 2-year",-91.618318,44.024553999999995,MN
Minnesota State Community and Technical College,"Public, 2-year",-96.097321,46.289194,MN
Minnesota State University Moorhead,"Public, 4-year or above",-96.759532,46.867153,MN
Minnesota State University-Mankato,"Public, 4-year or above",-93.99945,44.146712,MN
Minnesota West Community and Technical College,"Public, 2-year",-95.56172,44.80755,MN
Minot State University,"Public, 4-year or above",-101.29861,48.246961,ND
MiraCosta College,"Public, 4-year or above",-117.30260600000001,33.190483,CA
Mirrer Yeshiva Cent Institute,"Private not-for-profit, 4-year or above",-73.966049,40.605043,NY
Misericordia University,"Private not-for-profit, 4-year or above",-75.971541,41.345277,PA
Mission College,"Public, 2-year",-121.980783,37.391935,CA
Mississippi College,"Private not-for-profit, 4-year or above",-90.329821,32.335515,MS
Mississippi Delta Community College,"Public, 2-year",-90.502053,33.444906,MS
Mississippi Gulf Coast Community College,"Public, 2-year",-89.14295200000001,30.780784000000004,MS
Mississippi State University,"Public, 4-year or above",-88.790139,33.454852,MS
Mississippi University for Women,"Public, 4-year or above",-88.418601,33.493305,MS
Mississippi Valley State University,"Public, 4-year or above",-90.341274,33.514142,MS
Missouri Baptist University,"Private not-for-profit, 4-year or above",-90.462586,38.641526,MO
Missouri Southern State University,"Public, 4-year or above",-94.461689,37.095155,MO
Missouri State University-Springfield,"Public, 4-year or above",-93.281281,37.199258,MO
Missouri State University-West Plains,"Public, 2-year",-91.857838,36.729574,MO
Missouri University of Science and Technology,"Public, 4-year or above",-91.775583,37.953426,MO
Missouri Valley College,"Private not-for-profit, 4-year or above",-93.19065400000001,39.108522,MO
Missouri Western State University,"Public, 4-year or above",-94.78564300000001,39.7575,MO
Mitchell College,"Private not-for-profit, 4-year or above",-72.09523,41.328013,CT
Mitchell Community College,"Public, 2-year",-80.894083,35.782814,NC
Mitchell Hamline School of Law,"Private not-for-profit, 4-year or above",-93.138224,44.94202,MN
Mitchell Technical Institute,"Public, 2-year",-98.002505,43.688663,SD
Moberly Area Community College,"Public, 2-year",-92.45506400000001,39.418607,MO
Modesto Junior College,"Public, 4-year or above",-121.009723,37.652042,CA
Mohave Community College,"Public, 2-year",-114.02983799999998,35.270996000000004,AZ
Mohawk Valley Community College,"Public, 2-year",-75.219367,43.076765,NY
Molloy College,"Private not-for-profit, 4-year or above",-73.626183,40.685941,NY
Monmouth College,"Private not-for-profit, 4-year or above",-90.63731,40.914823999999996,IL
Monmouth University,"Private not-for-profit, 4-year or above",-74.006447,40.280066,NJ
Monroe Community College,"Public, 2-year",-77.610136,43.101036,NY
Monroe County Community College,"Public, 2-year",-83.470274,41.91617,MI
Montana State University,"Public, 4-year or above",-111.04881200000001,45.666726000000004,MT
Montana State University-Billings,"Public, 4-year or above",-108.523009,45.796896000000004,MT
Montana State University-Northern,"Public, 4-year or above",-109.68780600000001,48.54149,MT
Montana Tech of the University of Montana,"Public, 4-year or above",-112.55951100000001,46.012868,MT
Montcalm Community College,"Public, 2-year",-85.100181,43.253190999999994,MI
Montclair State University,"Public, 4-year or above",-74.198141,40.860414,NJ
Monterey Peninsula College,"Public, 2-year",-121.88493100000001,36.590558,CA
Montessori Education Center of the Rockies,"Private not-for-profit, 4-year or above",-105.241331,40.019673,CO
Montessori Institute of Milwaukee,"Private not-for-profit, 4-year or above",-87.915838,43.024778999999995,WI
Montgomery College,"Public, 2-year",-77.15929,39.098656,MD
Montgomery Community College,"Public, 2-year",-79.870005,35.367107,NC
Montgomery County Community College,"Public, 2-year",-75.276093,40.175609,PA
Montreat College,"Private not-for-profit, 4-year or above",-82.2976,35.646577,NC
Montserrat College of Art,"Private not-for-profit, 4-year or above",-70.876131,42.550212,MA
Moody Bible Institute,"Private not-for-profit, 4-year or above",-87.633459,41.897822,IL
Moore College of Art and Design,"Private not-for-profit, 4-year or above",-75.172105,39.957078,PA
Moore Norman Technology Center,"Public, 2-year",-97.457319,35.274434,OK
Moorpark College,"Public, 2-year",-118.834528,34.301146,CA
Moraine Park Technical College,"Public, 2-year",-88.41765600000001,43.785224,WI
Moraine Valley Community College,"Public, 2-year",-87.836915,41.694613000000004,IL
Moravian College,"Private not-for-profit, 4-year or above",-75.383638,40.630947,PA
Morehead State University,"Public, 4-year or above",-83.434021,38.186768,KY
Morehouse College,"Private not-for-profit, 4-year or above",-84.414917,33.745982,GA
Morehouse School of Medicine,"Private not-for-profit, 4-year or above",-84.41186,33.742888,GA
Moreno Valley College,"Public, 2-year",-117.20271000000001,33.887440000000005,CA
Morgan Community College,"Public, 2-year",-103.771822,40.258792,CO
Morgan State University,"Public, 4-year or above",-76.585565,39.344161,MD
Morningside College,"Private not-for-profit, 4-year or above",-96.359464,42.473890999999995,IA
Morris College,"Private not-for-profit, 4-year or above",-80.34615500000001,33.938573999999996,SC
Morrison Institute of Technology,"Private not-for-profit, 2-year",-89.965963,41.7971,IL
Morrisville State College,"Public, 4-year or above",-75.64058299999999,42.893962,NY
Morton College,"Public, 2-year",-87.76230600000001,41.824303,IL
Motlow State Community College,"Public, 2-year",-86.299406,35.365519,TN
Mott Community College,"Public, 2-year",-83.67243,43.019940999999996,MI
Mount Aloysius College,"Private not-for-profit, 4-year or above",-78.600898,40.459679,PA
Mount Angel Seminary,"Private not-for-profit, 4-year or above",-122.775405,45.057871,OR
Mount Carmel College of Nursing,"Private not-for-profit, 4-year or above",-83.021501,39.956625,OH
Mount Holyoke College,"Private not-for-profit, 4-year or above",-72.57551099999999,42.256838,MA
Mount Ida College,"Private not-for-profit, 4-year or above",-71.193175,42.293525,MA
Mount Marty College,"Private not-for-profit, 4-year or above",-97.409904,42.874475,SD
Mount Mary University,"Private not-for-profit, 4-year or above",-88.030732,43.072507,WI
Mount Mercy University,"Private not-for-profit, 4-year or above",-91.650991,42.001931,IA
Mount Saint Joseph University,"Private not-for-profit, 4-year or above",-84.639453,39.095893,OH
Mount Saint Mary College,"Private not-for-profit, 4-year or above",-74.01265500000001,41.513872,NY
Mount Saint Mary's University,"Private not-for-profit, 4-year or above",-118.482879,34.085315,CA
Mount St. Mary's University,"Private not-for-profit, 4-year or above",-77.351887,39.681705,MD
Mount Vernon Nazarene University,"Private not-for-profit, 4-year or above",-82.471074,40.372901,OH
Mount Wachusett Community College,"Public, 2-year",-71.984149,42.593151,MA
Mountain Empire Community College,"Public, 2-year",-82.758277,36.854421,VA
Mountain View College,"Public, 2-year",-96.903798,32.726572999999995,TX
Mountainland Technical College,"Public, 2-year",-111.886031,40.419940999999994,UT
Mountwest Community and Technical College,"Public, 2-year",-82.458186,38.392635,WV
Mt Hood Community College,"Public, 2-year",-122.39697199999999,45.514862,OR
Mt San Antonio College,"Public, 2-year",-117.84662900000001,34.047764,CA
Mt San Jacinto Community College District,"Public, 2-year",-116.97006299999998,33.807364,CA
Muhlenberg College,"Private not-for-profit, 4-year or above",-75.50850200000001,40.596416,PA
Multnomah University,"Private not-for-profit, 4-year or above",-122.575557,45.527139,OR
Murray State College,"Public, 2-year",-96.67790600000001,34.222949,OK
Murray State University,"Public, 4-year or above",-88.323629,36.612419,KY
Muskegon Community College,"Public, 2-year",-86.196384,43.250329,MI
Muskingum University,"Private not-for-profit, 4-year or above",-81.73703,39.996426,OH
Napa Valley College,"Public, 2-year",-122.274381,38.274081,CA
Naropa University,"Private not-for-profit, 4-year or above",-105.26698700000001,40.014235,CO
Nash Community College,"Public, 2-year",-77.898348,35.976822999999996,NC
Nashotah House,"Private not-for-profit, 4-year or above",-88.423743,43.082193,WI
Nashua Community College,"Public, 2-year",-71.523462,42.794576,NH
Nashville State Community College,"Public, 2-year",-86.856723,36.135453000000005,TN
Nassau Community College,"Public, 2-year",-73.595286,40.728871999999996,NY
National Conservatory of Dramatic Arts,"Private not-for-profit, 2-year",-77.065095,38.910024,DC
National Graduate School of Quality Management,"Private not-for-profit, 4-year or above",-70.61202800000001,41.562403,MA
National Louis University,"Private not-for-profit, 4-year or above",-87.62469899999999,41.880093,IL
National Park College,"Public, 2-year",-93.119248,34.512687,AR
National University,"Private not-for-profit, 4-year or above",-117.243026,32.909894,CA
National University of Health Sciences,"Private not-for-profit, 4-year or above",-88.013171,41.861697,IL
National University of Natural Medicine,"Private not-for-profit, 4-year or above",-122.6766,45.501931,OR
Naugatuck Valley Community College,"Public, 2-year",-73.072963,41.549749,CT
Navajo Technical University,"Public, 4-year or above",-108.14939199999999,35.687431,NM
Navarro College,"Public, 2-year",-96.498738,32.076066,TX
Nazarene Bible College,"Private not-for-profit, 4-year or above",-104.751176,38.814671000000004,CO
Nazarene Theological Seminary,"Private not-for-profit, 4-year or above",-94.565781,39.009265,MO
Nazareth College,"Private not-for-profit, 4-year or above",-77.518579,43.101576,NY
Nebraska Christian College of Hope International University,"Private not-for-profit, 4-year or above",-96.09437,41.12314,NE
Nebraska College of Technical Agriculture,"Public, 2-year",-100.510409,40.635453999999996,NE
Nebraska Indian Community College,"Public, 2-year",-96.35176,42.11677,NE
Nebraska Methodist College of Nursing & Allied Health,"Private not-for-profit, 4-year or above",-96.048511,41.265972999999995,NE
Nebraska Wesleyan University,"Private not-for-profit, 4-year or above",-96.64831,40.839098,NE
Neighborhood Playhouse School of the Theater,"Private not-for-profit, 2-year",-73.96533199999999,40.756613,NY
Neosho County Community College,"Public, 2-year",-95.46497600000001,37.670671999999996,KS
Ner Israel Rabbinical College,"Private not-for-profit, 4-year or above",-76.75352600000001,39.388021,MD
Neumann University,"Private not-for-profit, 4-year or above",-75.440022,39.874876,PA
Nevada State College,"Public, 4-year or above",-114.93804399999999,35.982345,NV
New Brunswick Theological Seminary,"Private not-for-profit, 4-year or above",-74.449368,40.501314,NJ
New College of Florida,"Public, 4-year or above",-82.55858,27.384925,FL
New England College,"Private not-for-profit, 4-year or above",-71.822282,43.176403,NH
New England College of Optometry,"Private not-for-profit, 4-year or above",-71.08682900000001,42.351853000000006,MA
New England Institute of Technology,"Private not-for-profit, 4-year or above",-71.502892,41.661783,RI
New England Law-Boston,"Private not-for-profit, 4-year or above",-71.0665,42.350833,MA
New Hampshire Institute of Art,"Private not-for-profit, 4-year or above",-71.458947,42.992953,NH
New Hope Christian College-Eugene,"Private not-for-profit, 4-year or above",-123.15355,44.032674,OR
New Jersey City University,"Public, 4-year or above",-74.08726999999999,40.709937,NJ
New Jersey Institute of Technology,"Public, 4-year or above",-74.177113,40.741997,NJ
New Mexico Highlands University,"Public, 4-year or above",-105.219197,35.596233000000005,NM
New Mexico Institute of Mining and Technology,"Public, 4-year or above",-106.90521100000001,34.067040999999996,NM
New Mexico Junior College,"Public, 2-year",-103.182896,32.757808000000004,NM
New Mexico Military Institute,"Public, 2-year",-104.52444799999999,33.409617,NM
New Mexico State University-Alamogordo,"Public, 2-year",-105.92624099999999,32.92033,NM
New Mexico State University-Carlsbad,"Public, 2-year",-104.265536,32.442028,NM
New Mexico State University-Dona Ana,"Public, 2-year",-106.737172,32.354486,NM
New Mexico State University-Grants,"Public, 2-year",-107.84363799999998,35.165965,NM
New Mexico State University-Main Campus,"Public, 4-year or above",-106.75206899999999,32.281568,NM
New River Community and Technical College,"Public, 2-year",-81.136085,37.76767,WV
New River Community College,"Public, 2-year",-80.69605,37.105239000000005,VA
New York Academy of Art,"Private not-for-profit, 4-year or above",-74.006019,40.718388,NY
New York Chiropractic College,"Private not-for-profit, 4-year or above",-76.756232,42.91173,NY
New York College of Health Professions,"Private not-for-profit, 4-year or above",-73.516191,40.809329,NY
New York College of Podiatric Medicine,"Private not-for-profit, 4-year or above",-73.940496,40.805037,NY
New York College of Traditional Chinese Medicine,"Private not-for-profit, 4-year or above",-73.638911,40.73945,NY
New York Institute of Technology,"Private not-for-profit, 4-year or above",-73.6078,40.812447,NY
